회계연도,지출목,지출세목,중앙관서,회계,계정,분야,부문,프로그램,단위사업,세부사업,내역사업,예산현액(천원),교부액(천원),집행액(천원),교부율(%25),집행률(%25)
"2024","민간이전","민간경상보조","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","장애인체육육성","장애인체육 육성","장애인생활체육지원","장애인체육 가상현실 스포츠 체험공간 조성","0","0","0","0","0"
"2024","민간이전","민간경상보조","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","장애인체육육성","장애인체육 육성","장애인전문체육 및 국제체육지원","장애인선수 육성지원","20743000","20743000","20081149","100.0","96.8"
"2024","민간이전","민간경상보조","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","장애인체육육성","장애인체육 육성","장애인전문체육 및 국제체육지원","장애인동계스포츠 육성","2731000","2731000","2675978","100.0","98.0"
"2024","민간이전","민간경상보조","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","장애인체육육성","장애인체육 육성","장애인전문체육 및 국제체육지원","장애인전국체전 및 국제대회지원(민간경상보조)","3710000","3710000","3484685","100.0","93.9"
"2024","민간이전","민간경상보조","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","장애인체육육성","장애인체육 육성","장애인전문체육 및 국제체육지원","국제대회 참가 등 지원","10718000","10718000","10373269","100.0","96.8"
"2024","민간이전","민간경상보조","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","장애인체육육성","장애인체육 육성","장애인전문체육 및 국제체육지원","장애인실업팀 육성","1940000","1940000","1735336","100.0","89.5"
"2024","민간이전","민간경상보조","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","장애인체육육성","장애인체육 육성","장애인전문체육 및 국제체육지원","전임지도자 배치","788000","788000","690225","100.0","87.6"
"2024","민간이전","민간경상보조","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","장애인체육육성","장애인체육 육성","장애인전문체육 및 국제체육지원","장애인 스포츠과학화 지원","799000","799000","775248","100.0","97.0"
"2024","민간이전","민간경상보조","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","장애인체육육성","장애인체육 육성","장애인전문체육 및 국제체육지원","장애인은퇴선수 지원","353000","353000","352366","100.0","99.8"
"2024","민간이전","민간경상보조","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","장애인체육육성","장애인체육 육성","장애인전문체육 및 국제체육지원","장애인국제스포츠 교류","514000","514000","501793","100.0","97.6"
"2024","민간이전","민간경상보조","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","장애인체육육성","장애인체육 육성","장애인전문체육 및 국제체육지원","스포츠등급분류 지원","600000","600000","534270","100.0","89.0"
"2024","민간이전","민간경상보조","문화체육관광부","국민체육진흥기금","사행산업중독예방치유계정","문화및관광","체육","생활체육육성","도박문제 예방 치유","도박문제 예방치유사업","도박문제 예방홍보","2190000","2190000","2129678","100.0","97.2"
"2024","민간이전","민간경상보조","문화체육관광부","국민체육진흥기금","사행산업중독예방치유계정","문화및관광","체육","생활체육육성","도박문제 예방 치유","도박문제 예방치유사업","도박중독 치유재활","12990000","12990000","12371099","100.0","95.2"
"2024","민간이전","민간경상보조","문화체육관광부","국민체육진흥기금","사행산업중독예방치유계정","문화및관광","체육","생활체육육성","도박문제 예방 치유","도박문제 예방치유사업","한국도박문제관리센터 운영","9246000","9246000","8445039","100.0","91.3"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","창의적문화정책구현","전통문화 진흥","한스타일 육성지원","전통문화포털 운영 및 활성화","210000","210000","202062","100.0","96.2"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","창의적문화정책구현","전통문화 진흥","한스타일 육성지원","한지분야 육성지원","1450000","1450000","1365362","100.0","94.2"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","창의적문화정책구현","전통문화 진흥","한스타일 육성지원","한복 분야 육성 지원","7293000","7293000","7270316","100.0","99.7"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","창의적문화정책구현","전통문화 진흥","한스타일 육성지원","한식문화 진흥기반 구축","1107000","1107000","1065225","100.0","96.2"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","창의적문화정책구현","국제문화교류","문화예술 해외교류","한중일 문화교류","880000","880000","867956","100.0","98.6"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","창의적문화정책구현","국제문화교류","문화예술 해외교류","우수프로그램 권역별 순회 지원 ","843000","843000","803133","100.0","95.3"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","창의적문화정책구현","국제문화교류","문화예술 해외교류","국제문화교류 역량강화","30000","30000","25259","100.0","84.2"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 진흥 및 생활화, 산업화","시각예술 진흥기반 구축","공예관광산업 육성","공예관광산업 육성","4827000","4827000","4674398","100.0","96.8"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술창작 지원","문학창작의과정","30000","30000","29977","100.0","99.9"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술창작 지원","시각예술창작의과정","90000","90000","89508","100.0","99.5"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술창작 지원","시각예술창작산실","823000","823000","821779","100.0","99.9"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술창작 지원","베니스비엔날레한국관운영","600000","600000","599975","100.0","100.0"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술창작 지원","국제예술공동기금사업","300000","300000","299219","100.0","99.7"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술창작 지원","ARKO한국창작음악제","396000","396000","395997","100.0","100.0"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술창작 지원","다원예술활동지원","0","0","0","0","0"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술창작 지원","어린이청소년을위한예술지원","0","0","0","0","0"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술창작 지원","창작오페라 코리아 웨딩","300000","300000","300000","100.0","100.0"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술창작 지원","어반브레이크 2024","200000","200000","199908","100.0","100.0"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술창작 지원","문학창작주체지원","726000","682800","675160","94.0","98.9"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술창작 지원","시각예술창작주체지원","210000","210000","209555","100.0","99.8"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술창작 지원","공연예술창작의과정","1120000","1120000","1113357","100.0","99.4"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술창작 지원","공연예술창작산실","10187000","10152000","10125818","99.7","99.7"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술창작 지원","공연예술창작주체지원","14254000","14054000","14024295","98.6","99.8"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술창작 지원","국제예술교류프로젝트지원","2055000","2055000","2039851","100.0","99.3"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술창작 지원","기초예술다양성증진지원","1768000","1748000","1745914","98.9","99.9"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술창작 지원","아르코공공예술","998000","998000","997757","100.0","100.0"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술창작 지원","창작공간활성화지원(문학)","400000","396000","395573","99.0","99.9"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술창작 지원","창작공간활성화지원(시각예술)","2800000","2760000","2727238","98.6","98.8"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술창작 지원","창작공간활성화지원(공연예술)","5500000","5499800","5334443","100.0","97.0"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술창작 지원","서울국제무용콩쿠르","650000","650000","650000","100.0","100.0"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술창작 지원","2024 서울발레페스티벌","100000","100000","100000","100.0","100.0"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술인력 육성","전통예술기획자양성프로젝트(전통공연예술진흥재단)","72000","72000","70869","100.0","98.4"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술인력 육성","문화예술기관연수단원지원","8447920","8444920","8154855","100.0","96.6"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술인력 육성","공연예술전문인력지원","2563000","2556000","2552241","99.7","99.9"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술인력 육성","전문무용수지원센터운영지원","950000","950000","950000","100.0","100.0"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술인력 육성","무대기술인턴십지원","1247680","1239400","1189222","99.3","96.0"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술인력 육성","아르코청년예술가지원","2736000","2706000","2691549","98.9","99.5"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술인력 육성","예비예술인 현장역량 및 예술생태계 강화","4000000","3895000","3861003","97.4","99.1"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술인력 육성","창작뮤지컬아카데미","742000","742000","710409","100.0","95.7"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술인력 육성","문화예술기관연수단원추가지원","238080","238050","205633","100.0","86.4"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술창작역량강화","예술인 생활안정자금","예술인생활안정자금(한국예술인복지재단)","907000","907000","887562","100.0","97.9"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","지역문화예술진흥","예술의 관광자원화","전통공연예술활성화","3410000","3410000","3343389","100.0","98.0"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","지역문화예술진흥","예술의 관광자원화","공연예술해외진출지원","1198000","1198000","1129133","100.0","94.3"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술향유기회 확대","예술가치의사회적확산","문화예술후원우수기관및후원매개단체인증","315000","315000","310254","100.0","98.5"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술향유기회 확대","예술가치의사회적확산","민간후원활성화지원(한국메세나협회)","3050000","3050000","3044222","100.0","99.8"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술향유기회 확대","예술가치의사회적확산","공연예술조사(예술경영지원센터)","319000","319000","309654","100.0","97.1"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술향유기회 확대","문화예술향유 지원","신나는예술여행","0","0","0","0","0"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술향유기회 확대","문화예술향유 지원","통합문화이용권(주관처지원)","1200000","1200000","1122553","100.0","93.5"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술향유기회 확대","문화예술향유 지원","신나는예술여행(아동)","4142572","4078849","4060938","98.5","99.6"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술향유기회 확대","문화예술향유 지원","신나는예술여행(청소년)","2908472","2904978","2888244","99.9","99.4"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술향유기회 확대","문화예술향유 지원","신나는예술여행(노년)","1503214","1494212","1480151","99.4","99.1"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술향유기회 확대","문화예술향유 지원","신나는예술여행(장애인)","1449214","1448148","1441785","99.9","99.6"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술향유기회 확대","문화예술향유 지원","신나는예술여행(특수)","1216743","1216717","1200614","100.0","98.7"
"2024","민간이전","민간경상보조","문화체육관광부","문화예술진흥기금"," ","문화및관광","문화예술","예술의 창작역량 및 사회적 가치 제고","예술향유기회 확대","문화예술향유 지원","신나는예술여행(일반)","1628786","1627679","1619221","99.9","99.5"
"2024","민간이전","민간경상보조","문화체육관광부","아시아문화중심도시조성특별회계"," ","문화및관광","문화예술","아시아문화중심도시조성","문화중심도시조성","아시아문화전당 콘텐츠 및 운영","(아시아문화전당 재단 지원) 콘텐츠 활용, 유통","7032000","7032000","7018084","100.0","99.8"
"2024","민간이전","민간경상보조","문화체육관광부","아시아문화중심도시조성특별회계"," ","문화및관광","문화예술","아시아문화중심도시조성","문화중심도시조성","아시아문화전당 콘텐츠 및 운영","(아시아문화전당 재단 지원) 국립아시아문화전당재단 운영","8400000","8400000","7907261","100.0","94.1"
"2024","민간이전","민간경상보조","문화체육관광부","아시아문화중심도시조성특별회계"," ","문화및관광","문화예술","아시아문화중심도시조성","문화중심도시조성","아시아문화전당 콘텐츠 및 운영","(아시아문화전당재단 지원) 문화관광 상품의 개발 및 제작, 보급","1100000","1100000","1094807","100.0","99.5"
"2024","민간이전","민간경상보조","문화체육관광부","아시아문화중심도시조성특별회계"," ","문화및관광","문화예술","아시아문화중심도시조성","문화중심도시조성","아시아문화역량강화지원사업(ODA)","라오스 디지털문화자원관리시스템 구축 및 문화콘텐츠 개발 역량강화사업","680000","680000","575278","100.0","84.6"
"2024","민간이전","민간경상보조","문화체육관광부","아시아문화중심도시조성특별회계"," ","문화및관광","문화예술","아시아문화중심도시조성","문화중심도시조성","아시아문화역량강화지원사업(ODA)","키르기즈공화국 디지털 문화자원관리시스템 구축 및 문화콘텐츠 개발 역량강화","680000","680000","606712","100.0","89.2"
"2024","민간이전","민간경상보조","문화체육관광부","언론진흥기금"," ","문화및관광","문화예술","문화미디어산업육성및지원","언론발전지원","뉴스정보 유통활성화","뉴스유통지원","464000","463976","463644","100.0","99.9"
"2024","민간이전","민간경상보조","문화체육관광부","언론진흥기금"," ","문화및관광","문화예술","문화미디어산업육성및지원","언론발전지원","뉴스정보 유통활성화","국제언론교류지원","150000","150000","150000","100.0","100.0"
"2024","민간이전","민간경상보조","문화체육관광부","언론진흥기금"," ","문화및관광","문화예술","문화미디어산업육성및지원","언론발전지원","뉴스미디어 저널리즘 신뢰성 제고","미디어교육사업","650000","645500","587592","99.3","91.0"
"2024","민간이전","민간경상보조","문화체육관광부","언론진흥기금"," ","문화및관광","문화예술","문화미디어산업육성및지원","언론발전지원","뉴스미디어 저널리즘 신뢰성 제고","신문윤리심의지원","2680000","2680000","2647241","100.0","98.8"
"2024","민간이전","민간경상보조","문화체육관광부","언론진흥기금"," ","문화및관광","문화예술","문화미디어산업육성및지원","언론발전지원","뉴스미디어 디지털 혁신 지원","뉴스콘텐츠생산지원","960000","960000","824934","100.0","85.9"
"2024","민간이전","민간경상보조","문화체육관광부","영화발전기금"," ","문화및관광","문화예술","콘텐츠산업 육성","영화산업 육성 및 지원","영화 창제작 지원","제작지원(장편극영화)","5272000","5122000","4956417","97.2","96.8"
"2024","민간이전","민간경상보조","문화체육관광부","영화발전기금"," ","문화및관광","문화예술","콘텐츠산업 육성","영화산업 육성 및 지원","영화 창제작 지원","기획개발지원 작가부문(경력초기/기성)","570000","570000","570000","100.0","100.0"
"2024","민간이전","민간경상보조","문화체육관광부","영화발전기금"," ","문화및관광","문화예술","콘텐츠산업 육성","영화산업 육성 및 지원","영화 창제작 지원","제작지원(단편)","401000","401000","398313","100.0","99.3"
"2024","민간이전","민간경상보조","문화체육관광부","영화발전기금"," ","문화및관광","문화예술","콘텐츠산업 육성","영화산업 육성 및 지원","영화 창제작 지원","제작지원(다큐)","993000","923000","918707","93.0","99.5"
"2024","민간이전","민간경상보조","문화체육관광부","영화발전기금"," ","문화및관광","문화예술","콘텐츠산업 육성","영화산업 육성 및 지원","영화 창제작 지원","기획개발지원 제작사부문(초기기획/영화화)","1000000","1000000","999010","100.0","99.9"
"2024","민간이전","민간경상보조","문화체육관광부","영화발전기금"," ","문화및관광","문화예술","콘텐츠산업 육성","영화산업 육성 및 지원","영화유통 지원","예술영화전용관지원","1584000","1524000","1524000","96.2","100.0"
"2024","민간이전","민간경상보조","문화체육관광부","영화발전기금"," ","문화및관광","문화예술","콘텐츠산업 육성","영화산업 육성 및 지원","영화유통 지원","시네마테크전용관 운영","420000","420000","420000","100.0","100.0"
"2024","민간이전","민간경상보조","문화체육관광부","영화발전기금"," ","문화및관광","문화예술","콘텐츠산업 육성","영화산업 육성 및 지원","영화유통 지원","독립영화전용관 지원","855000","855000","843921","100.0","98.7"
"2024","민간이전","민간경상보조","문화체육관광부","영화발전기금"," ","문화및관광","문화예술","콘텐츠산업 육성","영화산업 육성 및 지원","영화유통 지원","국제영화제 참가활동지원","132000","116062","116062","87.9","100.0"
"2024","민간이전","민간경상보조","문화체육관광부","영화발전기금"," ","문화및관광","문화예술","콘텐츠산업 육성","영화산업 육성 및 지원","영화유통 지원","독립영화제 개최 지원","296000","296000","295950","100.0","100.0"
"2024","민간이전","민간경상보조","문화체육관광부","영화발전기금"," ","문화및관광","문화예술","콘텐츠산업 육성","영화산업 육성 및 지원","영화유통 지원","국내 및 국제영화제 지원","2400000","2400000","2399606","100.0","100.0"
"2024","민간이전","민간경상보조","문화체육관광부","영화발전기금"," ","문화및관광","문화예술","콘텐츠산업 육성","영화산업 육성 및 지원","영화유통 지원","영화촬영지정보네트워크구축(해외영화 국내촬영 유치지원)","225000","225000","219794","100.0","97.7"
"2024","민간이전","민간경상보조","문화체육관광부","영화발전기금"," ","문화및관광","문화예술","콘텐츠산업 육성","영화산업 육성 및 지원","영화유통 지원","독립예술영화 개봉지원","1452000","1452000","1450037","100.0","99.9"
"2024","민간이전","민간경상보조","문화체육관광부","영화발전기금"," ","문화및관광","문화예술","콘텐츠산업 육성","영화산업 육성 및 지원","영화유통 지원","필름마켓 참가활동지원 (해외세일즈 지원)","400000","400000","396625","100.0","99.2"
"2024","민간이전","민간경상보조","문화체육관광부","영화발전기금"," ","문화및관광","문화예술","콘텐츠산업 육성","영화산업 육성 및 지원","영화유통 지원","JIMFF 뮤직필름마켓 지원","300000","300000","297148","100.0","99.0"
"2024","민간이전","민간경상보조","문화체육관광부","영화발전기금"," ","문화및관광","문화예술","콘텐츠산업 육성","영화산업 육성 및 지원","영화정책지원","한글자막 및 화면해설 컨텐츠 지원","1300000","1300000","1299824","100.0","100.0"
"2024","민간이전","민간경상보조","문화체육관광부","영화발전기금"," ","문화및관광","문화예술","콘텐츠산업 육성","영화산업 육성 및 지원","영화정책지원","찾아가는 영화관 운영지원","1300000","1206475","1195853","92.8","99.1"
"2024","민간이전","민간경상보조","문화체육관광부","영화발전기금"," ","문화및관광","문화예술","콘텐츠산업 육성","영화산업 육성 및 지원","영화정책지원","영화관 동시관람 장비도입 지원 ","3159000","3159000","3071422","100.0","97.2"
"2024","민간이전","민간경상보조","문화체육관광부","영화발전기금"," ","문화및관광","문화예술","콘텐츠산업 육성","영화산업 육성 및 지원","영화정책지원","장애인영화제 지원","80000","80000","79976","100.0","100.0"
"2024","민간이전","민간경상보조","문화체육관광부","영화발전기금"," ","문화및관광","문화예술","콘텐츠산업 육성","영화산업 육성 및 지원","영화영상 로케이션 지원","영화영상 로케이션 인센티브 지원","1024000","864000","864000","84.4","100.0"
"2024","민간이전","민간경상보조","문화체육관광부","일반회계"," ","문화및관광","문화예술","종교문화지원","종교문화활동 및 보존지원","종교문화활동지원","종교문화행사 지원(민족종교)","650000","650000","647462","100.0","99.6"
"2024","민간이전","민간경상보조","문화체육관광부","일반회계"," ","문화및관광","문화예술","종교문화지원","종교문화활동 및 보존지원","종교문화활동지원","생명문화존중사업(기독교)","304000","277000","276432","91.1","99.8"
"2024","민간이전","민간경상보조","문화체육관광부","일반회계"," ","문화및관광","문화예술","종교문화지원","종교문화활동 및 보존지원","종교문화활동지원","청소년 인성교육 활성화(기독교)","423000","391000","354841","92.4","90.8"
"2024","민간이전","민간경상보조","문화체육관광부","일반회계"," ","문화및관광","문화예술","종교문화지원","종교문화활동 및 보존지원","종교문화활동지원","종교문화행사 지원(기독교)","6311000","5988000","5946177","94.9","99.3"
"2024","민간이전","민간경상보조","문화체육관광부","일반회계"," ","문화및관광","문화예술","종교문화지원","종교문화활동 및 보존지원","종교문화활동지원","종교문화행사 지원(원불교)","476000","476000","474359","100.0","99.7"
"2024","민간이전","민간경상보조","문화체육관광부","일반회계"," ","문화및관광","문화예술","종교문화지원","종교문화활동 및 보존지원","종교문화활동지원","종교문화행사 지원(천도교)","1200000","1200000","1190079","100.0","99.2"
"2024","민간이전","민간경상보조","문화체육관광부","일반회계"," ","문화및관광","문화예술","종교문화지원","종교문화활동 및 보존지원","종교문화활동지원","종교문화행사 지원(유교)","978000","827000","797445","84.6","96.4"
"2024","민간이전","민간경상보조","문화체육관광부","일반회계"," ","문화및관광","문화예술","종교문화지원","종교문화활동 및 보존지원","종교문화활동지원","국제종교교류협력(불교)","1125000","1125000","1112895","100.0","98.9"
"2024","민간이전","민간경상보조","문화체육관광부","일반회계"," ","문화및관광","문화예술","종교문화지원","종교문화활동 및 보존지원","종교문화활동지원","청소년 인성교육 활성화(불교)","220000","220000","218845","100.0","99.5"
"2024","민간이전","민간경상보조","문화체육관광부","일반회계"," ","문화및관광","문화예술","종교문화지원","종교문화활동 및 보존지원","종교문화활동지원","종교문화행사 지원(불교)","8105000","8093000","8046134","99.9","99.4"
"2024","민간이전","민간경상보조","문화체육관광부","일반회계"," ","문화및관광","문화예술","종교문화지원","종교문화활동 및 보존지원","종교문화활동지원","국제종교교류협력(종교연합)","321000","308000","304439","96.0","98.8"
"2024","민간이전","민간경상보조","문화체육관광부","일반회계"," ","문화및관광","문화예술","종교문화지원","종교문화활동 및 보존지원","종교문화활동지원","이웃종교이해 및 종교연합활동 지원","790000","790000","768638","100.0","97.3"
"2024","민간이전","민간경상보조","문화체육관광부","일반회계"," ","문화및관광","문화예술","종교문화지원","종교문화활동 및 보존지원","종교문화활동지원","생명문화존중사업(불교)","80000","80000","79360","100.0","99.2"
"2024","민간이전","민간경상보조","문화체육관광부","일반회계"," ","문화및관광","문화예술","종교문화지원","종교문화활동 및 보존지원","종교문화활동지원","종교문화행사 지원(겨레얼)","650000","650000","628958","100.0","96.8"
"2024","민간이전","민간경상보조","문화체육관광부","일반회계"," ","문화및관광","문화예술","종교문화지원","종교문화활동 및 보존지원","종교문화활동지원","청소년 인성교육 활성화(원불교)","205000","205000","191169","100.0","93.3"
"2024","민간이전","민간경상보조","문화체육관광부","일반회계"," ","문화및관광","문화예술","종교문화지원","종교문화활동 및 보존지원","종교문화활동지원","청소년 인성교육 활성화(천도교)","84000","84000","72750","100.0","86.6"
"2024","민간이전","민간경상보조","문화체육관광부","일반회계"," ","문화및관광","문화예술","종교문화지원","종교문화활동 및 보존지원","종교문화활동지원","청소년 인성교육 활성화(유교)","84000","84000","83998","100.0","100.0"
"2024","민간이전","민간경상보조","문화체육관광부","일반회계"," ","문화및관광","문화예술","종교문화지원","종교문화활동 및 보존지원","종교문화활동지원","청소년 인성교육 활성화(민족종교)","84000","84000","84000","100.0","100.0"
"2024","민간이전","민간경상보조","문화체육관광부","일반회계"," ","문화및관광","문화예술","종교문화지원","종교문화활동 및 보존지원","종교문화활동지원","생명문화존중사업(원불교)","100000","100000","100000","100.0","100.0"
"2024","민간이전","민간경상보조","문화체육관광부","일반회계"," ","문화및관광","문화예술","종교문화지원","종교문화활동 및 보존지원","종교문화활동지원","종교계 인구구조변화 대응 캠페인 지원","2270000","1848000","1721491","81.4","93.2"
"2024","민간이전","민간경상보조","문화체육관광부","일반회계"," ","문화및관광","문화예술","종교문화지원","종교문화활동 및 보존지원","전통종교문화유산보존","한국천주교 사료 목록화 ","400000","400000","390850","100.0","97.7"
