회계연도,지출목,지출세목,중앙관서,회계,계정,분야,부문,프로그램,단위사업,세부사업,내역사업,예산현액(천원),교부액(천원),집행액(천원),교부율(%25),집행률(%25)
"2025","민간이전","민간경상보조","기후에너지환경부","전력산업기반기금"," ","산업·중소기업및에너지","에너지및자원개발","전력산업경쟁력강화","전력산업기반조성","원자력 생태계 지원사업","원자력 생태계 지원사업","11208000","11208000","10584064","100.0","94.4"
"2025","민간이전","민간경상보조","기후에너지환경부","전력산업기반기금"," ","산업·중소기업및에너지","에너지및자원개발","전력산업경쟁력강화","전력산업기반조성","원전 생태계 금융지원 사업","운영비","300000","300000","278108","100.0","92.7"
"2025","민간이전","민간경상보조","기후에너지환경부","전력산업기반기금"," ","산업·중소기업및에너지","에너지및자원개발","전력산업경쟁력강화","전력산업기반조성","원전 기자재 선금 보증보험 지원","원전 기자재 선금 보증보험 지원사업","300000","300000","300000","100.0","100.0"
"2025","민간이전","민간경상보조","기후에너지환경부","전력산업기반기금"," ","산업·중소기업및에너지","에너지및자원개발","전력산업경쟁력강화","전력산업기반조성","분산에너지활성화기반조성","분산에너지진흥센터 운영","0","0","0","0","0"
"2025","민간이전","민간경상보조","기후에너지환경부","전력산업기반기금"," ","산업·중소기업및에너지","에너지및자원개발","전력산업경쟁력강화","전력산업기반조성","분산에너지활성화기반조성","분산에너지 거래시스템 및 종합정보관리시스템 구축","0","0","0","0","0"
"2025","민간이전","민간경상보조","기후에너지환경부","전력산업기반기금"," ","산업·중소기업및에너지","에너지및자원개발","전력산업경쟁력강화","전력산업기반조성","분산에너지활성화기반조성","분산에너지 활성화 제도개선 및 실태조사","0","0","0","0","0"
"2025","민간이전","민간경상보조","기후에너지환경부","전력산업기반기금"," ","산업·중소기업및에너지","에너지및자원개발","전력산업경쟁력강화","전력산업기반조성","분산에너지활성화기반조성","분산에너지 사업지원","0","0","0","0","0"
"2025","민간이전","민간경상보조","기후에너지환경부","전력산업기반기금"," ","산업·중소기업및에너지","에너지및자원개발","전력산업경쟁력강화","전력산업기반조성","취약계층에너지복지지원","차상위계층에너지복지지원","0","0","0","0","0"
"2025","민간이전","민간경상보조","기후에너지환경부","지역균형발전특별회계","지역지원계정","환경","자원순환및환경경제","친환경경제사회 활성화","환경기술 개발·보급","녹색환경지원센터 활성화 지원","녹색환경지원센터 활성화 지원(서울)","298000","298000","298000","100.0","100.0"
"2025","민간이전","민간경상보조","기후에너지환경부","지역균형발전특별회계","지역지원계정","환경","자원순환및환경경제","친환경경제사회 활성화","환경기술 개발·보급","녹색환경지원센터 활성화 지원","녹색환경지원센터 활성화 지원(경기)","317100","317100","316405","100.0","99.8"
"2025","민간이전","민간경상보조","기후에너지환경부","지역균형발전특별회계","지역지원계정","환경","자원순환및환경경제","친환경경제사회 활성화","환경기술 개발·보급","녹색환경지원센터 활성화 지원","녹색환경지원센터 활성화 지원(부산)","317100","317100","317100","100.0","100.0"
"2025","민간이전","민간경상보조","기후에너지환경부","지역균형발전특별회계","지역지원계정","환경","자원순환및환경경제","친환경경제사회 활성화","환경기술 개발·보급","녹색환경지원센터 활성화 지원","녹색환경지원센터 활성화 지원(광주)","298000","298000","298000","100.0","100.0"
"2025","민간이전","민간경상보조","기후에너지환경부","지역균형발전특별회계","지역지원계정","환경","자원순환및환경경제","친환경경제사회 활성화","환경기술 개발·보급","녹색환경지원센터 활성화 지원","녹색환경지원센터 활성화 지원(전남)","317700","317700","317700","100.0","100.0"
"2025","민간이전","민간경상보조","기후에너지환경부","지역균형발전특별회계","지역지원계정","환경","자원순환및환경경제","친환경경제사회 활성화","환경기술 개발·보급","녹색환경지원센터 활성화 지원","녹색환경지원센터 활성화 지원(제주)","316100","316100","316100","100.0","100.0"
"2025","민간이전","민간경상보조","기후에너지환경부","지역균형발전특별회계","지역지원계정","환경","자원순환및환경경제","친환경경제사회 활성화","환경기술 개발·보급","녹색환경지원센터 활성화 지원","녹색환경지원센터 활성화 지원(대구)","317100","317100","317100","100.0","100.0"
"2025","민간이전","민간경상보조","기후에너지환경부","지역균형발전특별회계","지역지원계정","환경","자원순환및환경경제","친환경경제사회 활성화","환경기술 개발·보급","녹색환경지원센터 활성화 지원","녹색환경지원센터 활성화 지원(경북)","317100","317100","317100","100.0","100.0"
"2025","민간이전","민간경상보조","기후에너지환경부","지역균형발전특별회계","지역지원계정","환경","자원순환및환경경제","친환경경제사회 활성화","환경기술 개발·보급","녹색환경지원센터 활성화 지원","녹색환경지원센터 활성화 지원(전북)","317100","317100","317100","100.0","100.0"
"2025","민간이전","민간경상보조","기후에너지환경부","지역균형발전특별회계","지역지원계정","환경","자원순환및환경경제","친환경경제사회 활성화","환경기술 개발·보급","녹색환경지원센터 활성화 지원","녹색환경지원센터 활성화 지원(울산)","316100","316100","316100","100.0","100.0"
"2025","민간이전","민간경상보조","기후에너지환경부","지역균형발전특별회계","지역지원계정","환경","자원순환및환경경제","친환경경제사회 활성화","환경기술 개발·보급","녹색환경지원센터 활성화 지원","녹색환경지원센터 활성화 지원(경남)","317100","317100","317100","100.0","100.0"
"2025","민간이전","민간경상보조","기후에너지환경부","지역균형발전특별회계","지역지원계정","환경","자원순환및환경경제","친환경경제사회 활성화","환경기술 개발·보급","녹색환경지원센터 활성화 지원","녹색환경지원센터 활성화 지원(대전)","295600","295600","295600","100.0","100.0"
"2025","민간이전","민간경상보조","기후에너지환경부","지역균형발전특별회계","지역지원계정","환경","자원순환및환경경제","친환경경제사회 활성화","환경기술 개발·보급","녹색환경지원센터 활성화 지원","녹색환경지원센터 활성화 지원(충남)","327200","327200","324985","100.0","99.3"
"2025","민간이전","민간경상보조","기후에너지환경부","지역균형발전특별회계","지역지원계정","환경","자원순환및환경경제","친환경경제사회 활성화","환경기술 개발·보급","녹색환경지원센터 활성화 지원","녹색환경지원센터 활성화 지원(충북)","317700","317700","317700","100.0","100.0"
"2025","민간이전","민간경상보조","기후에너지환경부","지역균형발전특별회계","지역지원계정","환경","자원순환및환경경제","친환경경제사회 활성화","환경기술 개발·보급","녹색환경지원센터 활성화 지원","중앙녹색환경지원센터 활성화 지원","380000","380000","367540","100.0","96.7"
"2025","민간이전","민간경상보조","기후에너지환경부","지역균형발전특별회계","지역지원계정","환경","자원순환및환경경제","친환경경제사회 활성화","환경기술 개발·보급","녹색환경지원센터 활성화 지원","녹색환경지원센터 활성화 지원(강원)","317700","317700","317700","100.0","100.0"
"2025","민간이전","민간경상보조","기후에너지환경부","지역균형발전특별회계","지역지원계정","환경","자원순환및환경경제","친환경경제사회 활성화","환경기술 개발·보급","녹색환경지원센터 활성화 지원","녹색환경지원센터 활성화 지원 (인천)","336600","336600","336600","100.0","100.0"
"2025","민간이전","민간경상보조","기후에너지환경부","지역균형발전특별회계","지역지원계정","환경","자원순환및환경경제","친환경경제사회 활성화","환경기술 개발·보급","녹색환경지원센터 활성화 지원","녹색환경지원센터 활성화 지원 (안산)","316600","316600","316600","100.0","100.0"
"2025","민간이전","민간경상보조","기후에너지환경부","지역균형발전특별회계","지역지원계정","환경","자원순환및환경경제","친환경경제사회 활성화","환경기술 개발·보급","녹색환경지원센터 활성화 지원","녹색환경지원센터 활성화 지원 (시흥)","317100","317100","316929","100.0","99.9"
"2025","민간이전","민간경상보조","기후에너지환경부","지역균형발전특별회계","지역지원계정","환경","자연환경","자연생태 보전","자연자원의 이용","생태관광자원 이용기반","자연보전단체 지원","34000","34000","34000","100.0","100.0"
"2025","민간이전","민간경상보조","기후에너지환경부","한강수계관리기금"," ","환경","물환경","4대강유역관리","기타 수질개선지원(한강)","상수원관리지역관리","특별대책지역수질보전정책협의회","250000","0","0","0.0","0"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","물환경","맑은물 공급·이용","물산업 및 물기술 진흥","물산업클러스터 운영","해외 현지 성능평가 지원사업","150000","150000","148311","100.0","98.9"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","물환경","맑은물 공급·이용","물산업 및 물기술 진흥","물산업클러스터 운영","물기업 성장지원 프로젝트랩 지원사업","300000","300000","294570","100.0","98.2"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","물환경","맑은물 공급·이용","물산업 및 물기술 진흥","물산업클러스터 운영","창업기업 사업화 지원사업","150000","150000","109600","100.0","73.1"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","물환경","맑은물 공급·이용","물산업 및 물기술 진흥","물산업클러스터 운영","워터스타기업 육성사업","300000","300000","283121","100.0","94.4"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","물환경","맑은물 공급·이용","물산업 및 물기술 진흥","물산업클러스터 운영","물기업 제품 기술향상 지원사업","90000","90000","85781","100.0","95.3"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","물환경","맑은물 공급·이용","물산업 및 물기술 진흥","물산업클러스터 운영","물산업 으뜸 소부장 육성지원","8300000","8300000","7309924","100.0","88.1"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","물환경","맑은물 공급·이용","물산업 및 물기술 진흥","물산업 진흥 및 물기업 육성","혁신형 물기업 지정 지원","5000000","5000000","4939818","100.0","98.8"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","자원순환및환경경제","자원순환사회 형성 촉진","폐기물 발생원 관리","자원순환 기반구축","자원순환정책지원","0","0","0","0","0"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","자원순환및환경경제","자원순환사회 형성 촉진","폐기물 발생원 관리","자원순환촉진지원","자원의 재활용재사용 촉진지원(택배상자)","1378000","1378000","1218621","100.0","88.4"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","자원순환및환경경제","친환경경제사회 활성화","친환경산업 육성·지원","환경산업수출기반 육성지원","해외환경프로젝트 타당성조사","10000000","10000000","9276910","100.0","92.8"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","자원순환및환경경제","친환경경제사회 활성화","친환경산업 육성·지원","환경산업수출기반 육성지원","우수 중소환경기업 해외수출 기업화","6000000","6000000","5533450","100.0","92.2"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","자원순환및환경경제","친환경경제사회 활성화","친환경산업 육성·지원","환경산업수출기반 육성지원","환경기술 해외 현지실증 지원사업","7800000","7800000","7250526","100.0","93.0"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","자원순환및환경경제","친환경경제사회 활성화","친환경산업 육성·지원","환경산업수출기반 육성지원","개도국 환경개선 마스터플랜 수립지원","1800000","1800000","1736821","100.0","96.5"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","자원순환및환경경제","친환경경제사회 활성화","친환경산업 육성·지원","중소환경기업 사업화 지원사업","사업화 지원(중소환경기업 사업화 지원사업)","37100000","37100000","34927618","100.0","94.1"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","자원순환및환경경제","친환경경제사회 활성화","친환경산업 육성·지원","중소환경기업 사업화 지원사업","사업화지원(새활용산업육성지원사업)","6000000","6000000","5808292","100.0","96.8"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","자원순환및환경경제","친환경경제사회 활성화","친환경산업 육성·지원","중소환경기업 사업화 지원사업","에코스타트업 지원","19399000","19399000","17049689","100.0","87.9"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","자원순환및환경경제","친환경경제사회 활성화","친환경산업 육성·지원","중소환경기업 사업화 지원사업","녹색융합클러스터  육성 지원","1200000","1200000","1191711","100.0","99.3"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","자원순환및환경경제","친환경경제사회 활성화","친환경산업 육성·지원","중소환경기업 사업화 지원사업","청년그린창업스프링캠프","3600000","3600000","3374395","100.0","93.7"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","기후대기및환경안전","대기환경 보전","대기오염 발생원 관리","지하역사공기질 개선대책","지하역사 미세먼지 개선대책","0","0","0","0","0"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","기후대기및환경안전","대기환경 보전","대기오염 발생원 관리","실내공기질관리 종합대책","실내환경관리센터 운영","100000","100000","89859","100.0","89.9"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","기후대기및환경안전","대기환경 보전","대기환경 개선 정책기반강화 및 국제협력","국가미세먼지 정보관리체계 구축ㆍ운영","미세먼지 연구관리센터 지정운영","2232000","2232000","2177551","100.0","97.6"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","기후대기및환경안전","기후변화대응","국제환경협력","기후변화대응 환경협력","녹색기후기금(GCF) 사업개발 및 국제협력","755000","755000","737028","100.0","97.6"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","기후대기및환경안전","환경보건관리","사전예방 보건정책","환경보건기반 강화 협력","환경보건센터 운영","1053000","1053000","1046759","100.0","99.4"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","자연환경","자연생태 보전","자연의 보전·관리","생물자원보전 종합대책","서식지외보전기관 운영지원","1429000","1429000","1358826","100.0","95.1"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","자연환경","자연생태 보전","자연의 보전·관리","야생동식물보호 및 관리","야생동물 구조관리센터 운영 지원","200000","200000","193799","100.0","96.9"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","자연환경","자연생태 보전","자연의 보전·관리","야생동식물보호 및 관리","야생동식물 밀렵밀거래 방지 사업","392000","392000","391638","100.0","99.9"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","자연환경","자연생태 보전","자연의 보전·관리","생태계보전 국제협력 강화","글로벌 국제보호지역 연구훈련센터 운영","1125000","1125000","1092238","100.0","97.1"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","자연환경","자연생태 보전","자연생태 복원","생태경관보전지역 및 특정도서 관리","자연환경가치 인식증진 사업","0","0","0","0","0"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","자연환경","자연생태 보전","자연자원의 이용","생태관광자원 이용기반","자연보전단체 지원","0","0","0","0","0"
"2025","민간이전","민간경상보조","기후에너지환경부","환경개선특별회계"," ","환경","자연환경","자연생태 보전","자연자원의 이용(국립생물자원관)","생물다양성 보전 및 관리","야생생물 이용기반 구축","278728","278728","278724","100.0","100.0"
"2025","민간이전","민간경상보조","농림축산식품부","고등·평생교육지원특별회계"," ","농림수산","농업·농촌","농업인력육성및창업지원","농업인교육지원","영농아카데미","영농창업특성화대학","6083000","6083000","6082590","100.0","100.0"
"2025","민간이전","민간경상보조","농림축산식품부","고등·평생교육지원특별회계"," ","농림수산","농업·농촌","농업인력육성및창업지원","농업인교육지원","영농아카데미","농업계대학지원","2389000","2389000","2387434","100.0","99.9"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농산물수급안정및유통효율화","농산물가격안정및수급조절(농안기금)","비축지원","비축사업관리비","26871000","26871000","26871000","100.0","100.0"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농산물수급안정및유통효율화","농산물가격안정및수급조절(농안기금)","비축지원","과실지정출하지원사업","25840000","25840000","25434571","100.0","98.4"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농산물수급안정및유통효율화","농산물가격안정및수급조절(농안기금)","농산물유통소비정보조사","수급정보조사 등","4146000","4146000","4119799","100.0","99.4"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농산물수급안정및유통효율화","농산물가격안정및수급조절(농안기금)","자조금지원","자조금지원(단체)","13110000","13110000","13090966","100.0","99.9"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농산물수급안정및유통효율화","농산물가격안정및수급조절(농안기금)","자조금지원","자조금지원(행정경비)","0","0","0","0","0"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농산물수급안정및유통효율화","농산물가격안정및수급조절(농안기금)","농산물생산유통조절지원","채소가격안정지원","20716000","20679947","8758528","99.8","42.4"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농산물수급안정및유통효율화","농산물가격안정및수급조절(농안기금)","농산물생산유통조절지원","유통협약명령","400000","277845","277845","69.5","100.0"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농산물수급안정및유통효율화","농산물유통개선(농안기금)","도매유통활성화지원","도매유통활성화지원","1540000","1540000","1504567","100.0","97.7"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농산물수급안정및유통효율화","농산물유통개선(농안기금)","농산물산지유통활성화","농산물산지유통센터지원(행정경비)","450000","450000","383926","100.0","85.3"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농산물수급안정및유통효율화","농산물유통개선(농안기금)","농산물산지유통활성화","저온유통체계구축(산지저온시설 및 저온수송차량)","15000","15000","14452","100.0","96.3"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농산물수급안정및유통효율화","농산물유통개선(농안기금)","농산물산지유통활성화","식품소재및반가공산업육성(행정경비)","30000","30000","29535","100.0","98.5"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농산물수급안정및유통효율화","농산물유통개선(농안기금)","농산물산지유통활성화","인삼특용작물유통시설지원(인삼검사소현대화-경상)","455000","455000","455000","100.0","100.0"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농산물수급안정및유통효율화","농산물유통개선(농안기금)","농산물산지유통활성화","저온유통체계구축(화훼류습식유통)","60000","60000","60000","100.0","100.0"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농산물수급안정및유통효율화","농산물유통개선(농안기금)","농산물산지유통활성화","농산물산지유통센터지원(APC지원시스템 구축)","2044000","2044000","2036884","100.0","99.7"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농산물수급안정및유통효율화","농산물유통개선(농안기금)","농산물산지유통활성화","산지조직지원(행정경비)","100000","100000","95344","100.0","95.3"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농산물수급안정및유통효율화","농산물유통개선(농안기금)","농산물산지유통활성화","산지조직지원(생산유통 통합조직)","525000","525000","517083","100.0","98.5"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농산물수급안정및유통효율화","농산물유통개선(농안기금)","농산물온라인거래활성화","농산물온라인거래활성화 ","14868000","14868000","13949594","100.0","93.8"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농산물수급안정및유통효율화","소비지유통활성화","농산물직거래활성화지원","농산물 직거래장터 운영","1470000","1470000","1424278","100.0","96.9"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농산물수급안정및유통효율화","소비지유통활성화","농산물직거래활성화지원","농산물 직거래활성화지원","420000","420000","419747","100.0","99.9"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농산물수급안정및유통효율화","소비지유통활성화","농산물직거래활성화지원","농식품거래소 지원","800000","800000","799294","100.0","99.9"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농산물수급안정및유통효율화","소비지유통활성화","농산물직거래활성화지원","농산물 신유통경로확산 지원","3321000","3321000","3302029","100.0","99.4"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농산물수급안정및유통효율화","소비지유통활성화","농산물직거래활성화지원","꾸러미사업지원","164000","164000","156670","100.0","95.5"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","종자관리","종자수급조절","종자수매.공급","종자 구입비 지원","1394000","1387780","1387780","99.6","100.0"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농림축산식품행정지원","기금운영비(농안기금)","유통개선사업 운영","유통개선운영","57289000","57256610","57237911","99.9","100.0"
"2025","민간이전","민간경상보조","농림축산식품부","농산물가격안정기금"," ","농림수산","농업·농촌","농림축산식품행정지원","기금운영비(농안기금)","유통개선사업 운영","유통개선운영(수급사업 개편 관련 사업경비)","0","0","0","0","0"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농가경영안정","농업정책보험(구조계정)","농업재해보험","농작물재해보험","621338044","621338044","621294495","100.0","100.0"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농가경영안정","농업정책보험(구조계정)","농업재해보험","가축재해보험","117037000","117037000","114209494","100.0","97.6"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농가경영안정","농업정책보험(구조계정)","농업재해보험","수입안정보험","85551000","79187800","76744006","92.6","96.9"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농가경영안정","농업정책보험(구조계정)","농작물재해보험운영비지원","농작물재해보험운영비지원","92787000","92787000","92787000","100.0","100.0"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농가경영안정","정책금융보험관리","농업정책보험금융원 기관운영비 지원","농업정책보험금융원기관운영비지원","8272000","8272000","8133957","100.0","98.3"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농업인력육성및창업지원","농식품창업지원","농식품벤처창업활성화지원","농식품벤처창업활성화지원","22985000","22985000","22794480","100.0","99.2"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농업인력육성및창업지원","농식품창업지원","농식품벤처창업활성화지원","민간투자기반 스케일업 지원","7500000","7500000","7482292","100.0","99.8"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","양곡관리","식량생산유통지원","전략작물산업화","제품화 패키지 지원","9750000","9750000","9619020","100.0","98.7"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","양곡관리","식량생산유통지원","전략작물산업화","교육컨설팅(사업운영비)","250000","250000","246831","100.0","98.7"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","양곡관리","식량생산유통지원","전략작물산업화","전략작물가공확대 지원","1802000","1802000","1800194","100.0","99.9"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","양곡관리","식량생산유통지원","전략작물산업화","식량작물선도경영체육성","6523000","6523000","6426280","100.0","98.5"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","양곡관리","식량생산유통지원","고품질쌀유통활성화","RPC 쌀산업기여도 평가","405000","405000","404953","100.0","100.0"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농업신산업육성","스마트농업육성","스마트과수원특화단지조성","스마트과수원특화단지조성(조사설계)","33000","26400","0","80.0","0.0"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농업신산업육성","스마트농업육성","노지스마트농업 시범사업","데이터 수집·활용","420000","420000","412235","100.0","98.2"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농업신산업육성","스마트농업육성","스마트팜ICT기자재국가표준확산지원","스마트팜 ICT기자재 국가표준 확산지원","3277000","3277000","3260651","100.0","99.5"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농업신산업육성","스마트농업육성","스마트팜 청년창업 보육센터","보육운영비(스마트팜 청년창업 보육센터)","8000000","8000000","7949698","100.0","99.4"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농업신산업육성","스마트농업육성","스마트팜 실증단지","실증기업 지원","2000000","2000000","1997320","100.0","99.9"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농업신산업육성","스마트농업육성","데이터기반스마트농업확산지원","스마트농업 서비스 솔루션 지원","4152000","4152000","4123082","100.0","99.3"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농업신산업육성","스마트농업육성","데이터기반스마트농업확산지원","성과 관리 및 확산","0","0","0","0","0"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농업신산업육성","스마트농업육성","ICT융복합및농림행정통계체계구축","농식품ICT융복합촉진","3968000","3968000","3877440","100.0","97.7"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농업신산업육성","스마트농업육성","ICT융복합및농림행정통계체계구축","데이터기반스마트농업생태계조성지원","1194000","1194000","1158581","100.0","97.0"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농업신산업육성","스마트농업육성","ICT융복합및농림행정통계체계구축","농림통계행정체계구축","4610000","4610000","4596604","100.0","99.7"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농업신산업육성","농업온실가스감축및기후변화대응","저탄소농림축산식품기반구축","저탄소 농축산물 인증제(농산물 인증)","2270000","2270000","2243269","100.0","98.8"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농업신산업육성","농업온실가스감축및기후변화대응","저탄소농림축산식품기반구축","농업농촌 자발적 온실가스 감축사업","485000","485000","480019","100.0","99.0"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농업신산업육성","농업온실가스감축및기후변화대응","저탄소농림축산식품기반구축","저탄소 농축산물 인증제(축산물 인증)","1313000","1313000","1262182","100.0","96.1"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농업신산업육성","농업온실가스감축및기후변화대응","기후변화실태조사","기후변화실태조사","1583000","1583000","1547343","100.0","97.7"
"2025","민간이전","민간경상보조","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농업신산업육성","농업온실가스감축및기후변화대응","농촌재생에너지보급지원","농촌재생에너지 통계구축","50000","50000","50000","100.0","100.0"
