C1_OBJ_NM,DT,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ORG_ID
행정구역별,15.43,33330,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Okcheon-gun,옥천군,%,101
행정구역별,10.68,33330,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Okcheon-gun,옥천군,%,101
행정구역별,15.26,33340,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Yeongdong-gun,영동군,%,101
행정구역별,8.24,33340,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Yeongdong-gun,영동군,%,101
행정구역별,28.12,33350,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Jincheon-gun,진천군,%,101
행정구역별,26.43,33350,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Jincheon-gun,진천군,%,101
행정구역별,9.44,33360,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Goesan-gun,괴산군,%,101
행정구역별,9.28,33360,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Goesan-gun,괴산군,%,101
행정구역별,25.28,33370,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Eumseong-gun,음성군,%,101
행정구역별,22.96,33370,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Eumseong-gun,음성군,%,101
행정구역별,16.41,33380,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Danyang-gun,단양군,%,101
행정구역별,11.38,33380,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Danyang-gun,단양군,%,101
행정구역별,26.64,33390,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Jeungpyeong-gun,증평군,%,101
행정구역별,15.73,33390,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Jeungpyeong-gun,증평군,%,101
행정구역별,37.9,34,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2023-05-11,Chungcheongnam-do,충청남도,%,101
행정구역별,33.62,34,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Chungcheongnam-do,충청남도,%,101
행정구역별,37.42,34010,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Cheonan-si,천안시,%,101
행정구역별,31.16,34010,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Cheonan-si,천안시,%,101
행정구역별,18.09,34020,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Gongju-si,공주시,%,101
행정구역별,13.24,34020,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Gongju-si,공주시,%,101
행정구역별,16.38,34030,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Boryeong-si,보령시,%,101
행정구역별,14.48,34030,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Boryeong-si,보령시,%,101
행정구역별,42.03,34040,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Asan-si,아산시,%,101
행정구역별,34.9,34040,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2023-05-11,Asan-si,아산시,%,101
행정구역별,28.36,34050,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Seosan-si,서산시,%,101
행정구역별,23.51,34050,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Seosan-si,서산시,%,101
행정구역별,14.67,34060,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Nonsan-si,논산시,%,101
행정구역별,12.14,34060,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Nonsan-si,논산시,%,101
행정구역별,21.18,34070,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Gyeryong-si,계룡시,%,101
행정구역별,18.67,34070,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Gyeryong-si,계룡시,%,101
행정구역별,26.6,34080,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2023-05-11,Dangjin-si,당진시,%,101
행정구역별,22.72,34080,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Dangjin-si,당진시,%,101
행정구역별,15.23,34310,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Geumsan-gun,금산군,%,101
행정구역별,11.2,34310,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2023-05-11,Geumsan-gun,금산군,%,101
행정구역별,12.98,34330,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Buyeo-gun,부여군,%,101
행정구역별,9.35,34330,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Buyeo-gun,부여군,%,101
행정구역별,11.49,34340,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Seocheon-gun,서천군,%,101
행정구역별,9.75,34340,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Seocheon-gun,서천군,%,101
행정구역별,17.91,34350,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Cheongyang-gun,청양군,%,101
행정구역별,9.42,34350,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Cheongyang-gun,청양군,%,101
행정구역별,18.49,34360,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Hongseong-gun,홍성군,%,101
행정구역별,14.12,34360,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Hongseong-gun,홍성군,%,101
행정구역별,12.12,34370,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Yesan-gun,예산군,%,101
행정구역별,12.11,34370,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Yesan-gun,예산군,%,101
행정구역별,16.34,34380,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Taean-gun,태안군,%,101
행정구역별,12.08,34380,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Taean-gun,태안군,%,101
행정구역별,27.88,35,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Jeollabuk-do,전북특별자치도,%,101
행정구역별,23.81,35,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Jeollabuk-do,전북특별자치도,%,101
행정구역별,25.78,35010,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Jeonju-si,전주시,%,101
행정구역별,23.95,35010,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Jeonju-si,전주시,%,101
행정구역별,17.37,35020,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Gunsan-si,군산시,%,101
행정구역별,15.86,35020,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Gunsan-si,군산시,%,101
행정구역별,16.57,35030,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Iksan-si,익산시,%,101
행정구역별,15.27,35030,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Iksan-si,익산시,%,101
행정구역별,14.66,35040,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Jeongeup-si,정읍시,%,101
행정구역별,9.57,35040,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Jeongeup-si,정읍시,%,101
행정구역별,12.67,35050,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Namwon-si,남원시,%,101
행정구역별,8.56,35050,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Namwon-si,남원시,%,101
행정구역별,13.92,35060,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Gimje-si,김제시,%,101
행정구역별,10.13,35060,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Gimje-si,김제시,%,101
행정구역별,20.45,35310,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Wanju-gun,완주군,%,101
행정구역별,16.35,35310,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Wanju-gun,완주군,%,101
행정구역별,10.21,35320,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Jinan-gun,진안군,%,101
행정구역별,6.96,35320,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Jinan-gun,진안군,%,101
행정구역별,10.34,35330,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Muju-gun,무주군,%,101
행정구역별,7.17,35330,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Muju-gun,무주군,%,101
행정구역별,12.59,35340,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Jangsu-gun,장수군,%,101
행정구역별,7.04,35340,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Jangsu-gun,장수군,%,101
행정구역별,11.02,35350,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Imsil-gun,임실군,%,101
행정구역별,7.68,35350,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Imsil-gun,임실군,%,101
행정구역별,13.32,35360,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Sunchang-gun,순창군,%,101
행정구역별,8.13,35360,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Sunchang-gun,순창군,%,101
행정구역별,11.67,35370,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Gochang-gun,고창군,%,101
행정구역별,7.89,35370,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Gochang-gun,고창군,%,101
행정구역별,13.55,35380,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Buan-gun,부안군,%,101
행정구역별,8.8,35380,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2023-05-11,Buan-gun,부안군,%,101
행정구역별,29.71,37,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Gyeongsangbuk-do,경상북도,%,101
행정구역별,25.34,37,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Gyeongsangbuk-do,경상북도,%,101
행정구역별,26.06,37010,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Pohang-si,포항시,%,101
행정구역별,25.39,37010,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Pohang-si,포항시,%,101
행정구역별,21.22,37020,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Gyeongju-si,경주시,%,101
행정구역별,17.77,37020,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Gyeongju-si,경주시,%,101
행정구역별,20.46,37030,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Gimcheon-si,김천시,%,101
행정구역별,11.97,37030,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Gimcheon-si,김천시,%,101
행정구역별,13.93,37040,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Andong-si,안동시,%,101
행정구역별,11.25,37040,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Andong-si,안동시,%,101
행정구역별,30.57,37050,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Gumi-si,구미시,%,101
행정구역별,27.57,37050,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Gumi-si,구미시,%,101
행정구역별,16.97,37060,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Yeongju-si,영주시,%,101
행정구역별,11.49,37060,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Yeongju-si,영주시,%,101
행정구역별,15.06,37070,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Yeongcheon-si,영천시,%,101
행정구역별,12.83,37070,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Yeongcheon-si,영천시,%,101
행정구역별,14.84,37080,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Sangju-si,상주시,%,101
행정구역별,8.57,37080,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Sangju-si,상주시,%,101
행정구역별,12.98,37090,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Mungyeong-si,문경시,%,101
행정구역별,8.41,37090,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Mungyeong-si,문경시,%,101
행정구역별,24.93,37100,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Gyeongsan-si,경산시,%,101
행정구역별,21.86,37100,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Gyeongsan-si,경산시,%,101
행정구역별,10.42,37310,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Gunwi-gun,군위군,%,101
행정구역별,7.39,37310,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Gunwi-gun,군위군,%,101
행정구역별,9.26,37320,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Uiseong-gun,의성군,%,101
행정구역별,9.26,37320,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Uiseong-gun,의성군,%,101
행정구역별,13.92,37330,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Cheongsong-gun,청송군,%,101
행정구역별,6.93,37330,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Cheongsong-gun,청송군,%,101
행정구역별,13.82,37340,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Yeongyang-gun,영양군,%,101
행정구역별,6.31,37340,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Yeongyang-gun,영양군,%,101
행정구역별,11.31,37350,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Yeongdeok-gun,영덕군,%,101
행정구역별,7.57,37350,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Yeongdeok-gun,영덕군,%,101
행정구역별,21.77,37360,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Cheongdo-gun,청도군,%,101
행정구역별,8.23,37360,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Cheongdo-gun,청도군,%,101
행정구역별,19.46,37370,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Goryeong-gun,고령군,%,101
행정구역별,10.69,37370,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Goryeong-gun,고령군,%,101
행정구역별,18.13,37380,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Seongju-gun,성주군,%,101
행정구역별,11.64,37380,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Seongju-gun,성주군,%,101
행정구역별,27.04,37390,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Chilgok-gun,칠곡군,%,101
행정구역별,19.97,37390,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Chilgok-gun,칠곡군,%,101
행정구역별,16.2,37400,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2023-05-11,Yecheon-gun,예천군,%,101
행정구역별,9.49,37400,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Yecheon-gun,예천군,%,101
행정구역별,8.32,37410,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Bonghwa-gun,봉화군,%,101
행정구역별,6.24,37410,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Bonghwa-gun,봉화군,%,101
행정구역별,15.37,37420,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Uljin-gun,울진군,%,101
행정구역별,10.89,37420,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Uljin-gun,울진군,%,101
행정구역별,18.88,37430,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Ulleung-gun,울릉군,%,101
행정구역별,11.46,37430,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Ulleung-gun,울릉군,%,101
행정구역별,38.81,38,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Gyeongsangnam-do,경상남도,%,101
행정구역별,33.67,38,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Gyeongsangnam-do,경상남도,%,101
행정구역별,26.66,38030,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Jinju-si,진주시,%,101
행정구역별,19.03,38030,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Jinju-si,진주시,%,101
행정구역별,15.25,38050,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Tongyeong-si,통영시,%,101
행정구역별,12.34,38050,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Tongyeong-si,통영시,%,101
행정구역별,20.22,38060,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Sacheon-si,사천시,%,101
행정구역별,14.65,38060,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Sacheon-si,사천시,%,101
행정구역별,31.96,38070,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Gimhae-si,김해시,%,101
행정구역별,28.24,38070,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Gimhae-si,김해시,%,101
행정구역별,20.8,38080,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2023-05-11,Miryang-si,밀양시,%,101
행정구역별,14.79,38080,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Miryang-si,밀양시,%,101
행정구역별,24.98,38090,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Geoje-si,거제시,%,101
행정구역별,16.45,38090,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Geoje-si,거제시,%,101
행정구역별,30.92,38100,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Yangsan-si,양산시,%,101
행정구역별,25.16,38100,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Yangsan-si,양산시,%,101
행정구역별,33.35,38110,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Changwon-si,창원시,%,101
행정구역별,31.17,38110,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Changwon-si,창원시,%,101
행정구역별,15.22,38310,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Uiryeong-gun,의령군,%,101
행정구역별,7.72,38310,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Uiryeong-gun,의령군,%,101
행정구역별,27.46,38320,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Haman-gun,함안군,%,101
행정구역별,15.13,38320,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Haman-gun,함안군,%,101
행정구역별,19.58,38330,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Changnyeong-gun,창녕군,%,101
행정구역별,13.08,38330,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Changnyeong-gun,창녕군,%,101
행정구역별,15.91,38340,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Goseong-gun,고성군,%,101
행정구역별,9.36,38340,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Goseong-gun,고성군,%,101
행정구역별,14.08,38350,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Namhae-gun,남해군,%,101
행정구역별,8.93,38350,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Namhae-gun,남해군,%,101
행정구역별,14.31,38360,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Hadong-gun,하동군,%,101
행정구역별,10.37,38360,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Hadong-gun,하동군,%,101
행정구역별,19.29,38370,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Sancheong-gun,산청군,%,101
행정구역별,8.16,38370,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Sancheong-gun,산청군,%,101
행정구역별,18.52,38380,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Hamyang-gun,함양군,%,101
행정구역별,9.86,38380,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Hamyang-gun,함양군,%,101
행정구역별,15.16,38390,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Geochang-gun,거창군,%,101
행정구역별,8.51,38390,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Geochang-gun,거창군,%,101
행정구역별,9.68,38400,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Hapcheon-gun,합천군,%,101
행정구역별,8.11,38400,A,%,T20,DT_1YL20921,재정자립도(세입과목개편후),재정자립도(시도/시/군/구),2023,2026-05-11,Hapcheon-gun,합천군,%,101
행정구역별,36.86,39,A,%,T10,DT_1YL20921,재정자립도(세입과목개편전),재정자립도(시도/시/군/구),2023,2026-05-11,Jeju,제주특별자치도,%,101
