C1_OBJ_NM,DT,C1,PRD_SE,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ORG_ID,UNIT_NM_ENG
행정구역별,386525,29,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Sejong,세종특별자치시,명,101,
행정구역별,11,29,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Sejong,세종특별자치시,%,101, 
행정구역별,2122718,31,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Gyeonggi-do,경기도,명,101,
행정구역별,13630821,31,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Gyeonggi-do,경기도,명,101,
행정구역별,15.6,31,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Gyeonggi-do,경기도,%,101, 
행정구역별,157336,31010,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Suwon-si,수원시,명,101,
행정구역별,1197257,31010,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Suwon-si,수원시,명,101,
행정구역별,13.1,31010,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Suwon-si,수원시,%,101, 
행정구역별,152855,31020,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Seongnam-si,성남시,명,101,
행정구역별,919747,31020,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Seongnam-si,성남시,명,101,
행정구역별,16.6,31020,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Seongnam-si,성남시,%,101, 
행정구역별,82104,31030,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Uijeongbu-si,의정부시,명,101,
행정구역별,464213,31030,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Uijeongbu-si,의정부시,명,101,
행정구역별,17.7,31030,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Uijeongbu-si,의정부시,%,101, 
행정구역별,90026,31040,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Anyang-si,안양시,명,101,
행정구역별,544660,31040,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Anyang-si,안양시,명,101,
행정구역별,16.5,31040,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Anyang-si,안양시,%,101, 
행정구역별,134331,31050,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Bucheon-si,부천시,명,101,
행정구역별,779968,31050,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Bucheon-si,부천시,명,101,
행정구역별,17.2,31050,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Bucheon-si,부천시,%,101, 
행정구역별,46870,31060,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Gwangmyeong-si,광명시,명,101,
행정구역별,280197,31060,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Gwangmyeong-si,광명시,명,101,
행정구역별,16.7,31060,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Gwangmyeong-si,광명시,%,101, 
행정구역별,77785,31070,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Pyeongtaek-si,평택시,명,101,
행정구역별,591022,31070,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Pyeongtaek-si,평택시,명,101,
행정구역별,13.2,31070,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Pyeongtaek-si,평택시,%,101, 
행정구역별,21372,31080,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Dongducheon-si,동두천시,명,101,
행정구역별,88626,31080,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Dongducheon-si,동두천시,명,101,
행정구역별,24.1,31080,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Dongducheon-si,동두천시,%,101, 
행정구역별,87389,31090,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Ansan-si,안산시,명,101,
행정구역별,629308,31090,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Ansan-si,안산시,명,101,
행정구역별,13.9,31090,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Ansan-si,안산시,%,101, 
행정구역별,173057,31100,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Goyang-si,고양시,명,101,
행정구역별,1074907,31100,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Goyang-si,고양시,명,101,
행정구역별,16.1,31100,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Goyang-si,고양시,%,101, 
행정구역별,11771,31110,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Gwacheon-si,과천시,명,101,
행정구역별,81000,31110,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Gwacheon-si,과천시,명,101,
행정구역별,14.5,31110,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Gwacheon-si,과천시,%,101, 
행정구역별,31009,31120,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Guri-si,구리시,명,101,
행정구역별,187093,31120,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Guri-si,구리시,명,101,
행정구역별,16.6,31120,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Guri-si,구리시,%,101, 
행정구역별,121931,31130,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Namyangju-si,남양주시,명,101,
행정구역별,732265,31130,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Namyangju-si,남양주시,명,101,
행정구역별,16.7,31130,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Namyangju-si,남양주시,%,101, 
행정구역별,26964,31140,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Osan-si,오산시,명,101,
행정구역별,229656,31140,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Osan-si,오산시,명,101,
행정구역별,11.7,31140,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Osan-si,오산시,%,101, 
행정구역별,59745,31150,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Siheung-si,시흥시,명,101,
행정구역별,519715,31150,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Siheung-si,시흥시,명,101,
행정구역별,11.5,31150,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Siheung-si,시흥시,%,101, 
행정구역별,43569,31160,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Gunpo-si,군포시,명,101,
행정구역별,261229,31160,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Gunpo-si,군포시,명,101,
행정구역별,16.7,31160,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Gunpo-si,군포시,%,101, 
행정구역별,26477,31170,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Uiwang-si,의왕시,명,101,
행정구역별,158870,31170,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Uiwang-si,의왕시,명,101,
행정구역별,16.7,31170,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Uiwang-si,의왕시,%,101, 
행정구역별,47583,31180,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Hanam-si,하남시,명,101,
행정구역별,329861,31180,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Hanam-si,하남시,명,101,
행정구역별,14.4,31180,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Hanam-si,하남시,%,101, 
행정구역별,165767,31190,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Yongin-si,용인시,명,101,
행정구역별,1075566,31190,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Yongin-si,용인시,명,101,
행정구역별,15.4,31190,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Yongin-si,용인시,%,101, 
행정구역별,78257,31200,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Paju-si,파주시,명,101,
행정구역별,497753,31200,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Paju-si,파주시,명,101,
행정구역별,15.7,31200,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Paju-si,파주시,%,101, 
행정구역별,36905,31210,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Icheon-si,이천시,명,101,
행정구역별,222098,31210,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Icheon-si,이천시,명,101,
행정구역별,16.6,31210,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Icheon-si,이천시,%,101, 
행정구역별,38191,31220,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Anseong-si,안성시,명,101,
행정구역별,189034,31220,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Anseong-si,안성시,명,101,
행정구역별,20.2,31220,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Anseong-si,안성시,%,101, 
행정구역별,71702,31230,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Gimpo-si,김포시,명,101,
행정구역별,486172,31230,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Gimpo-si,김포시,명,101,
행정구역별,14.7,31230,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Gimpo-si,김포시,%,101, 
행정구역별,97343,31240,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Hwaseong-si,화성시,명,101,
행정구역별,944342,31240,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Hwaseong-si,화성시,명,101,
행정구역별,10.3,31240,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Hwaseong-si,화성시,%,101, 
행정구역별,64032,31250,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Gwangju-si,광주시,명,101,
행정구역별,391377,31250,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Gwangju-si,광주시,명,101,
행정구역별,16.4,31250,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Gwangju-si,광주시,%,101, 
행정구역별,46170,31260,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Yangju-si,양주시,명,101,
행정구역별,268026,31260,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Yangju-si,양주시,명,101,
행정구역별,17.2,31260,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Yangju-si,양주시,%,101, 
행정구역별,34863,31270,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Pocheon-si,포천시,명,101,
행정구역별,143323,31270,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Pocheon-si,포천시,명,101,
행정구역별,24.3,31270,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Pocheon-si,포천시,%,101, 
행정구역별,28895,31280,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeoju-si,여주시,명,101,
행정구역별,114412,31280,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeoju-si,여주시,명,101,
행정구역별,25.3,31280,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeoju-si,여주시,%,101, 
행정구역별,12882,31350,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeoncheon-gun,연천군,명,101,
행정구역별,41584,31350,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeoncheon-gun,연천군,명,101,
행정구역별,31,31350,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeoncheon-gun,연천군,%,101, 
행정구역별,18713,31370,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Gapyeong-gun,가평군,명,101,
행정구역별,62302,31370,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Gapyeong-gun,가평군,명,101,
행정구역별,30,31370,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Gapyeong-gun,가평군,%,101, 
행정구역별,36824,31380,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Yangpyeong-gun,양평군,명,101,
행정구역별,125238,31380,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Yangpyeong-gun,양평군,명,101,
행정구역별,29.4,31380,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Yangpyeong-gun,양평군,%,101, 
행정구역별,366555,32,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Gangwon-do,강원특별자치도,명,101,
행정구역별,1527807,32,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Gangwon-do,강원특별자치도,명,101,
행정구역별,24,32,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Gangwon-do,강원특별자치도,%,101, 
행정구역별,58611,32010,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Chuncheon-si,춘천시,명,101,
행정구역별,286426,32010,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Chuncheon-si,춘천시,명,101,
행정구역별,20.5,32010,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Chuncheon-si,춘천시,%,101, 
행정구역별,64487,32020,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Wonju-si,원주시,명,101,
행정구역별,361503,32020,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Wonju-si,원주시,명,101,
행정구역별,17.8,32020,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Wonju-si,원주시,%,101, 
행정구역별,51700,32030,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Gangneung-si,강릉시,명,101,
행정구역별,209439,32030,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Gangneung-si,강릉시,명,101,
행정구역별,24.7,32030,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Gangneung-si,강릉시,%,101, 
행정구역별,20861,32040,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Donghae-si,동해시,명,101,
행정구역별,88625,32040,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Donghae-si,동해시,명,101,
행정구역별,23.5,32040,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Donghae-si,동해시,%,101, 
행정구역별,11300,32050,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Taebaek-si,태백시,명,101,
행정구역별,38702,32050,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Taebaek-si,태백시,명,101,
행정구역별,29.2,32050,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Taebaek-si,태백시,%,101, 
행정구역별,18496,32060,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Sokcho-si,속초시,명,101,
행정구역별,82054,32060,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Sokcho-si,속초시,명,101,
행정구역별,22.5,32060,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Sokcho-si,속초시,%,101, 
행정구역별,18014,32070,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Samcheok-si,삼척시,명,101,
행정구역별,62651,32070,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Samcheok-si,삼척시,명,101,
행정구역별,28.8,32070,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Samcheok-si,삼척시,%,101, 
행정구역별,21287,32310,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Hongcheon-gun,홍천군,명,101,
행정구역별,67309,32310,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Hongcheon-gun,홍천군,명,101,
행정구역별,31.6,32310,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Hongcheon-gun,홍천군,%,101, 
행정구역별,16038,32320,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Hoengseong-gun,횡성군,명,101,
행정구역별,46359,32320,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Hoengseong-gun,횡성군,명,101,
행정구역별,34.6,32320,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Hoengseong-gun,횡성군,%,101, 
행정구역별,12705,32330,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeongwol-gun,영월군,명,101,
행정구역별,37332,32330,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeongwol-gun,영월군,명,101,
행정구역별,34,32330,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeongwol-gun,영월군,%,101, 
행정구역별,13501,32340,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Pyeongchang-gun,평창군,명,101,
행정구역별,40659,32340,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Pyeongchang-gun,평창군,명,101,
행정구역별,33.2,32340,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Pyeongchang-gun,평창군,%,101, 
행정구역별,11250,32350,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Jeongseon-gun,정선군,명,101,
행정구역별,34202,32350,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Jeongseon-gun,정선군,명,101,
행정구역별,32.9,32350,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Jeongseon-gun,정선군,%,101, 
행정구역별,11093,32360,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Cheorwon-gun,철원군,명,101,
행정구역별,41448,32360,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Cheorwon-gun,철원군,명,101,
행정구역별,26.8,32360,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Cheorwon-gun,철원군,%,101, 
행정구역별,6136,32370,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Hwacheon-gun,화천군,명,101,
행정구역별,23007,32370,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Hwacheon-gun,화천군,명,101,
행정구역별,26.7,32370,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Hwacheon-gun,화천군,%,101, 
행정구역별,5278,32380,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Yanggu-gun,양구군,명,101,
행정구역별,21056,32380,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Yanggu-gun,양구군,명,101,
행정구역별,25.1,32380,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Yanggu-gun,양구군,%,101, 
행정구역별,7627,32390,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Inje-gun,인제군,명,101,
행정구역별,32020,32390,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Inje-gun,인제군,명,101,
행정구역별,23.8,32390,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Inje-gun,인제군,%,101, 
행정구역별,8773,32400,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Goseong-gun,고성군,명,101,
행정구역별,27305,32400,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Goseong-gun,고성군,명,101,
행정구역별,32.1,32400,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Goseong-gun,고성군,%,101, 
행정구역별,9398,32410,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Yangyang-gun,양양군,명,101,
행정구역별,27710,32410,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Yangyang-gun,양양군,명,101,
행정구역별,33.9,32410,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Yangyang-gun,양양군,%,101, 
행정구역별,332237,33,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Chungcheongbuk-do,충청북도,명,101,
행정구역별,1593469,33,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Chungcheongbuk-do,충청북도,명,101,
행정구역별,20.8,33,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Chungcheongbuk-do,충청북도,%,101, 
행정구역별,48022,33020,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Chungju-si,충주시,명,101,
행정구역별,207778,33020,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Chungju-si,충주시,명,101,
행정구역별,23.1,33020,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Chungju-si,충주시,%,101, 
행정구역별,33722,33030,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Jecheon-si,제천시,명,101,
